"Product Code","Product Name",variant,expected,counted
BG0GJ171,BG0GJ171,,0.0000,
BG0P511,BG0P511,,64.0000,
BG0P6046,BG0P6046,,0.0000,
BG0P8123,BG0P8123,,0.0000,
BG0P8147,BG0P8147,,0.0000,
BG0P881,BG0P881,,0.0000,
BG0PA5128,BG0PA5128,,12.0000,
BG0PA513,BG0PA513,,3.0000,
BG0PF613,BG0PF613,,0.0000,
BG0PG615,BG0PG615,,0.0000,
BG0R1701,BG0R1701,,1.0000,
BG0R175,"175 RED BAG",,1.0000,
BG0R502,"502 RED BAG",,4.0000,
BG0R5182,BG0R5182,,1.0000,
BG0R667,BG0R667,,3.0000,
BG0R8147,BG0R8147,,0.0000,
BG0R881,BG0R881,,0.0000,
BG0R8833,"8833 RED BAG",,-9.0000,
BG0R990,"990 RED BAG",,-28.0000,
BG0S525,BG0S525,,0.0000,
BG0S8084,BG0S8084,,0.0000,
BG0S887,BG0S887,,5.0000,
BG0W1106,BG0W1106,,0.0000,
BG0W1701,BG0W1701,,1.0000,
BG0W1703,BG0W1703,,0.0000,
BG0W6046,BG0W6046,,0.0000,
BG0W8039,BG0W8039,,0.0000,
BG0W8123,BG0W8123,,1.0000,
BG0W8137,BG0W8137,,0.0000,
BG0W8150,BG0W8150,,0.0000,
BG0W971,BG0W971,,0.0000,
BG0W999,BG0W999,,0.0000,
BG0WC6029,BG0WC6029,,0.0000,
BGBB0079,BGBB0079,,0.0000,
BGBB0577,BGBB0577,,1.0000,
BGBB1032,BGBB1032,,0.0000,
BGBB1056,BGBB1056,,0.0000,
BGBB1069,BGBB1069,,3.0000,
BGBB1701,BGBB1701,,1.0000,
BGBB1703,BGBB1703,,0.0000,
BGBB1707,BGBB1707,,0.0000,
BGBB175,"175 BLACK BAG",,6.0000,
BGBB176,"176 BLACK BAG",,6.0000,
BGBB1998,"1998 BLACK BAG",,10.0000,
BGBB2006,BGBB2006,,0.0000,
BGBB2879,BGBB2879,,4.0000,
BGBB396,BGBB396,,4.0000,
BGBB5017,"5017 BLACK BAG",,9.0000,
BGBB502,"502 BLACK BAG",,8.0000,
BGBB5088,BGBB5088,,6.0000,
BGBB5182,BGBB5182,,1.0000,
BGBB6028,BGBB6028,,4.0000,
BGBB6041,BGBB6041,,2.0000,
BGBB6046,BGBB6046,,0.0000,
BGBB6050,BGBB6050,,0.0000,
BGBB6171,BGBB6171,,0.0000,
BGBB636,BGBB636,,1.0000,
BGBB645,BGBB645,,4.0000,
BGBB667,BGBB667,,9.0000,
BGBB70911,"70911 BLACK BAG",,10.0000,
BGBB8082,BGBB8082,,0.0000,
BGBB8086,BGBB8086,,8.0000,
BGBB8137,BGBB8137,,0.0000,
BGBB8138,BGBB8138,,0.0000,
BGBB8147,BGBB8147,,0.0000,
BGBB881,BGBB881,,1.0000,
BGBB8833,"8833 BLACK BAG",,8.0000,
BGBB887,BGBB887,,0.0000,
BGBB889,BGBB889,,10.0000,
BGBB983,BGBB983,,0.0000,
BGBB990,"990 BLACK BAG",,7.0000,
BGBBA5128,BGBBA5128,,8.0000,
BGBBA513,BGBBA513,,10.0000,
BGBBB59,BGBBB59,,0.0000,
BGBBBP003,BGBBBP003,,0.0000,
BGBBC2017,BGBBC2017,,5.0000,
BGBBC6029,BGBBC6029,,0.0000,
BGBBE3572,BGBBE3572,,13.0000,
BGBBF613,BGBBF613,,0.0000,
BGBBJ171,BGBBJ171,,1.0000,
BGBBJ173,BGBBJ173,,1.0000,
BGBBT619,BGBBT619,,7.0000,
BGBE70911,"70911 BLUE BAG",,10.0000,
BGBP001,BGBP001,,0.0000,
BGBP002,BGBP002,,0.0000,
BGBP004,BGBP004,,0.0000,
BGBP005,BGBP005,,0.0000,
BGBR0079,BGBR0079,,0.0000,
BGBR175,"175 BROWN BAG",,5.0000,
BGBR1998,"1998 BROWN BAG",,10.0000,
BGBR2037,BGBR2037,,6.0000,
BGBR237,BGBR237,,0.0000,
BGBR5017,"5017 BROWN BAG",,-10.0000,
BGBR502,"502 BROWN BAG",,4.0000,
BGBR70911,"70911 BROWN BAG",,10.0000,
BGBRJ171,BGBRJ171,,1.0000,
BGBRJ173,BGBRJ173,,6.0000,
BGDB156,BGDB156,,0.0000,
BGDB175,"175 DARK BROWN BAG",,7.0000,
BGDB667,BGDB667,,6.0000,
BGDB719,BGDB719,,0.0000,
BGDBA513,BGDBA513,,0.0000,
BGDG2006,BGDG2006,,0.0000,
BGDRA513,BGDRA513,,-16.0000,
BGG0A513,BGG0A513,,14.0000,
BGGG1703,BGGG1703,,1.0000,
BGGG176,"176 GREEN BAG",,9.0000,
BGGG1998,"19998 GREEN BAG",,10.0000,
BGGG2037,BGGG2037,,0.0000,
BGGG2602,BGGG2602,,0.0000,
BGGG2879,BGGG2879,,4.0000,
BGGG5182,BGGG5182,,5.0000,
BGGG6028,BGGG6028,,3.0000,
BGGG6171,BGGG6171,,18.0000,
BGGGA513,BGGGA513,,51.0000,
BGGGAF613,BGGGAF613,,0.0000,
BGGO887,BGGO887,,2.0000,
BGPP4106,BGPP4106,,0.0000,
BGPP511,BGPP511,,17.0000,
BGPP8086,BGPP8086,,3.0000,
BGPPA513,BGPPA513,,8.0000,
BGPPXM05,BGPPXM05,,0.0000,
BRBP006,BRBP006,,0.0000,
CD000039,CD000039,,0.0000,
CD000050,CD000050,,0.0000,
CD000056,CD000056,,0.0000,
CD000074,CD000074,,0.0000,
CD000078,CD000078,,0.0000,
CD000082,CD000082,,0.0000,
CD000571,CD000571,,0.0000,
CD000881,CD000881,,0.0000,
CD00096,CD00096,,0.0000,
CD00097,CD00097,,0.0000,
CD000G18,CD000G18,,0.0000,
CD0010330,CD0010330,,0.0000,
CD001112,CD001112,,0.0000,
CD0013140,CD0013140,,0.0000,
CD0015111,CD0015111,,0.0000,
CD0015116,CD0015116,,0.0000,
CD001525,CD001525,,0.0000,
CD0020020,CD0020020,,0.0000,
CD00223,CD00223,,1.0000,
CD0030033,CD0030033,,-1.0000,
CD003007,"3007 DRESS",,7.0000,
CD003009,CD003009,,0.0000,
CD0030139,CD0030139,,0.0000,
CD003227,CD003227,,0.0000,
CD00325,CD00325,,0.0000,
CD004,CD004,,0.0000,
CD0040003,CD0040003,,0.0000,
CD00401,CD00401,,0.0000,
CD004330,CD004330,,0.0000,
CD004694,CD004694,,0.0000,
CD005002,CD005002,,0.0000,
CD0050023,CD0050023,,0.0000,
CD0050401,CD0050401,,0.0000,
CD0050501,CD0050501,,0.0000,
CD0050578,CD0050578,,0.0000,
CD005091,CD005091,,0.0000,
CD005137,CD005137,,0.0000,
CD005157,CD005157,,0.0000,
CD005198,CD005198,,0.0000,
CD005358,CD005358,,0.0000,
CD005612,CD005612,,0.0000,
CD005616,CD005616,,0.0000,
CD005683,CD005683,,0.0000,
CD005842,CD005842,,3.0000,
CD005878,CD005878,,0.0000,
CD005913,CD005913,,-1.0000,
CD005962,CD005962,,0.0000,
CD0060043,CD0060043,,0.0000,
CD0060050,CD0060050,,0.0000,
CD0060051,CD0060051,,0.0000,
CD006069,CD006069,,0.0000,
CD006090,CD006090,,0.0000,
CD006275,"6275 DRESS",,-68.0000,
CD006629,CD006629,,0.0000,
CD007135,CD007135,,0.0000,
CD007686,CD007686,,0.0000,
CD007994,CD007994,,0.0000,
CD0080006,CD0080006,,5.0000,
CD008003,CD008003,,0.0000,
CD0080036,CD0080036,,0.0000,
CD0080039,CD0080039,,0.0000,
CD008025,"8025 DRESS",,-102.0000,
CD008049,CD008049,,2.0000,
CD008197,CD008197,,0.0000,
CD008389,CD008389,,0.0000,
CD008423,CD008423,,0.0000,
CD00853,CD00853,,0.0000,
CD00869,CD00869,,0.0000,
CD008733,CD008733,,0.0000,
CD008876,CD008876,,0.0000,
CD008963,CD008963,,0.0000,
CD0090021,CD0090021,,2.0000,
CD009003,CD009003,,0.0000,
CD0090051,CD0090051,,0.0000,
CD009034,CD009034,,0.0000,
CD009036,CD009036,,0.0000,
CD009053,CD009053,,0.0000,
CD00906442,CD00906442,,0.0000,
CD009107,CD009107,,0.0000,
CD009146,"9146 DRESS",,0.0000,
CD009219,"9219 DRESS",,0.0000,
CD009321,"9321 DRESS",,10.0000,
CD009340,"9340 DRESS",,10.0000,
CD009524,CD009524,,0.0000,
CD009534,"9534 DRESS",,0.0000,
CD009709,CD009709,,-1.0000,
CD009719,CD009719,,0.0000,
CD009751,"9751 DRESS",,1.0000,
CD009758,CD009758,,0.0000,
CD009802,"9802 DRESS",,3.0000,
CD009853,"9853 DRESS",,4.0000,
CD009857,"9857 DRESS",,3.0000,
CD009876,CD009876,,0.0000,
CD009928,"9928 DRESS",,15.0000,
CD00A696,CD00A696,,0.0000,
CD00AJ012,CD00AJ012,,2.0000,
CD00B132,CD00B132,,0.0000,
CD00B140,CD00B140,,0.0000,
CD00B423,CD00B423,,0.0000,
CD00C1630,CD00C1630,,0.0000,
CD00L1637,CD00L1637,,3.0000,
CD00L1641,CD00L1641,,1.0000,
CD00L1693,CD00L1693,,0.0000,
CD00PD91,CD00PD91,,0.0000,
CD00PD95,CD00PD95,,0.0000,
CD00T5815,CD00T5815,,0.0000,
CD00W187,CD00W187,,1.0000,
CD050295,CD050295,,0.0000,
CD050605,CD050605,,0.0000,
CD0A3009,CD0A3009,,0.0000,
CD0A486,CD0A486,,0.0000,
CD0B10509,CD0B10509,,1.0000,
CD0B135,CD0B135,,0.0000,
CD0B2005,CD0B2005,,0.0000,
CD0B2973,CD0B2973,,0.0000,
CD0B5691,CD0B5691,,0.0000,
CD0B7137,CD0B7137,,0.0000,
CD0B7565,CD0B7565,,0.0000,
CD0B9307,"9307 BLUE DRESS",,5.0000,
CD0BPD80,CD0BPD80,,-1.0000,
CD0BPD81,CD0BPD81,,-1.0000,
CD0BPD84,CD0BPD84,,0.0000,
CD0C886,CD0C886,,0.0000,
CD0C96,CD0C96,,0.0000,
CD0CPD81,CD0CPD81,,1.0000,
CD0CPD84,CD0CPD84,,0.0000,
CD0CPD85,CD0CPD85,,0.0000,
CD0CPD86,CD0CPD86,,0.0000,
CD0CPD87,CD0CPD87,,1.0000,
CD0D1520,CD0D1520,,0.0000,
CD0D2031,CD0D2031,,0.0000,
CD0F16,CD0F16,,0.0000,
CD0G0769,CD0G0769,,0.0000,
CD0G6284,CD0G6284,,0.0000,
CD0G90185,CD0G90185,,0.0000,
CD0G90853,CD0G90853,,0.0000,
CD0P1534,CD0P1534,,0.0000,
CD0P1536,CD0P1536,,0.0000,
CD0P2973,CD0P2973,,0.0000,
CD0P6063,CD0P6063,,0.0000,
CD0P7643,CD0P7643,,0.0000,
CD0P798,"798 PINK DRESS",,5.0000,
CD0P90846,CD0P90846,,0.0000,
CD0P9307,"9307 PINK DRESS",,2.0000,
CD0PE359,CD0PE359,,0.0000,
CD0PPD82,CD0PPD82,,0.0000,
CD0PPD85,CD0PPD85,,0.0000,
CD0PPD86,CD0PPD86,,0.0000,
CD0PPD87,CD0PPD87,,1.0000,
CD0PPD88,CD0PPD88,,0.0000,
CD0PPD89,CD0PPD89,,1.0000,
CD0PPD90,CD0PPD90,,0.0000,
CD0R0769,CD0R0769,,0.0000,
CD0R10509,CD0R10509,,2.0000,
CD0R135,CD0R135,,0.0000,
CD0R3751,CD0R3751,,0.0000,
CD0R50616,CD0R50616,,0.0000,
CD0R7319,CD0R7319,,0.0000,
CD0SPD81,CD0SPD81,,0.0000,
CD0SPD87,CD0SPD87,,1.0000,
CD0W2005,CD0W2005,,0.0000,
CD0W3960,CD0W3960,,-1.0000,
CD0W4304,CD0W4304,,0.0000,
CD0W8875,CD0W8875,,0.0000,
CD0W9507,CD0W9507,,0.0000,
CD11005,CD11005,,0.0000,
CDBB0769,CDBB0769,,0.0000,
CDBB6032,CDBB6032,,0.0000,
CDBB6224,CDBB6224,,0.0000,
CDBB798,"798 BLACK DRESS",,5.0000,
CDBB8464,CDBB8464,,0.0000,
CDBB8468,CDBB8468,,0.0000,
CDBB90846,CDBB90846,,0.0000,
CDBB90853,CDBB90853,,0.0000,
CDBY043,CDBY043,,0.0000,
CDG099,CDG099,,0.0000,
CDGG6055,CDGG6055,,0.0000,
CDGG6063,CDGG6063,,0.0000,
CDPB1019,CDPB1019,,0.0000,
CDPD0338,CDPD0338,,0.0000,
CDRM8300,CDRM8300,,-1.0000,
CDT3056,CDT3056,,0.0000,
CDTB055,CDTB055,,0.0000,
CDX4120,CDX4120,,0.0000,
CDXZ0175,CDXZ0175,,0.0000,
CDXZ024,CDXZ024,,0.0000,
CDY045,CDY045,,0.0000,
CDYD8159,CDYD8159,,0.0000,
CS000103,CS000103,,0.0000,
DO001248,"1248 DENIM",,7.0000,
DO002154,DO002154,,0.0000,
DO004171,DO004171,,0.0000,
DO004812,DO004812,,0.0000,
DO005357,DO005357,,0.0000,
DO005461,DO005461,,0.0000,
DO006881,DO006881,,0.0000,
DO006988,DO006988,,0.0000,
DO00745,DO00745,,1.0000,
DO008094,DO008094,,0.0000,
DO008233,DO008233,,0.0000,
DO008825,DO008825,,1.0000,
DO0090257,DO0090257,,0.0000,
DO0090592,DO0090592,,0.0000,
DO009219,DO009219,,0.0000,
DO009832,DO009832,,0.0000,
DO00L136,"L136 DENIM",,2.0000,
DO0B6558,DO0B6558,,0.0000,
DO0BB370,DO0BB370,,0.0000,
DO0BB371,DO0BB371,,-1.0000,
DO0C9410,DO0C9410,,0.0000,
DO0G9696,"9696 GRAY DENIM",,1.0000,
DO0GB371,DO0GB371,,0.0000,
DO0P10295,DO0P10295,,0.0000,
DO0P9696,"9696 PINK DENIM",,2.0000,
DO0SB370,DO0SB370,,-1.0000,
EW0B8845,EW0B8845,,1.0000,
EW0B8860,EW0B8860,,1.0000,
EW0G8860,EW0G8860,,0.0000,
EWBB8702,EWBB8702,,2.0000,
EWBC8763,EWBC8763,,0.0000,
EWBL8702,EWBL8702,,3.0000,
EWLB8731,EWLB8731,,0.0000,
EWMB8731,EWMB8731,,0.0000,
EWWG8860,EWWG8860,,0.0000,
GU00016,"00016 UNDERWEAR",,0.0000,
GU00202,"202 UNDERWEAR",,0.0000,
GU00222,GU00222,,0.0000,
GU003082,GU003082,,0.0000,
GU00318,"318 UNDERWEAR",,0.0000,
GU005077,"5077 UNDERWEAR",,0.0000,
GU005090,"5090 UNDERWEAR",,0.0000,
GU00601,"601 UNDERWEAR",,0.0000,
GU006615,"6615 UNDERWEAR",,0.0000,
GU0066386,"66386 UNDERWEAR",,0.0000,
GU0066532,"66532 UNDERWEAR",,0.0000,
GU009309,"9309 UNDERWEAR",,0.0000,
GU009902,GU009902,,0.0000,
GU5509,"5509 UNDERWEAR",,0.0000,
GUBB6016,GUBB6016,,0.0000,
GUL6602,"L6602 UNDERWEAR",,0.0000,
GUL6609,"L6609 UNDERWEAR",,0.0000,
GUQ688,"Q688 UNDERWEAR",,0.0000,
GUZ300,"Z300 UNDERWEAR",,0.0000,
GUZ389,"Z389 UNDERWEAR",,0.0000,
IS0B2232,IS0B2232,,8.0000,
IS0B2240,IS0B2240,,0.0000,
IS0B2241,IS0B2241,,0.0000,
IS0B2246,IS0B2246,,0.0000,
IS0B3816,IS0B3816,,8.0000,
IS0B3816B,IS0B3816B,,11.0000,
IS0B3939,IS0B3939,,2.0000,
IS0B3961,IS0B3961,,0.0000,
IS0B3968,IS0B3968,,4.0000,
IS0B3973,IS0B3973,,1.0000,
IS0B6809,IS0B6809,,3.0000,
IS0G220,IS0G220,,0.0000,
IS0G3806,IS0G3806,,2.0000,
IS0G3821,IS0G3821,,8.0000,
IS0G3839,"3839 GOLD IBSO",,9.0000,
IS0G3848,IS0G3848,,2.0000,
IS0G3873,"3873 GOLD IBSO",,4.0000,
IS0G3961,IS0G3961,,7.0000,
IS0G6801,IS0G6801,,0.0000,
IS0G6802,IS0G6802,,6.0000,
IS0G8109,IS0G8109,,3.0000,
IS0G8228M,"8228 GOLD MAN IBSO",,4.0000,
IS0G8228W,"8228 GOLD WOMAN IBSO",,4.0000,
IS0O3821,IS0O3821,,11.0000,
IS0O8138,IS0O8138,,3.0000,
IS0P220,IS0P220,,4.0000,
IS0P2210,"2210 PINK IBSO",,4.0000,
IS0P3806,IS0P3806,,0.0000,
IS0P8116,IS0P8116,,0.0000,
IS0P8201,"8201 PINK IBSO",,4.0000,
IS0R216,IS0R216,,0.0000,
IS0R2202,"2202 RED IBSO",,4.0000,
IS0R3802M,"3802  MAN RED IBSO",,5.0000,
IS0R3802W,"3802 WOMAN RED IBSO",,5.0000,
IS0R3816B,IS0R3816B,,0.0000,
IS0R3821,IS0R3821,,0.0000,
IS0R3866,IS0R3866,,0.0000,
IS0R3919,"3919 RED IBSO",,4.0000,
IS0R3963,IS0R3963,,1.0000,
IS0R6801,IS0R6801,,0.0000,
IS0R6819,IS0R6819,,1.0000,
IS0R8111,IS0R8111,,4.0000,
IS0R8126,IS0R8126,,6.0000,
IS0R8160M,"8160 RED MAN IBSO",,9.0000,
IS0R8160W,"8160 RED WOMAN IBSO",,9.0000,
IS0R8201,"8201 RED IBSO",,4.0000,
IS0S3839,"3839 SILVER IBSO",,9.0000,
IS0S3843,IS0S3843,,0.0000,
IS0S3846,IS0S3846,,1.0000,
IS0S3848,IS0S3848,,2.0000,
IS0S3873,"3873 SILVER IBSO",,4.0000,
IS0S8228M,"8228 SILVER MAN IBSO",,3.0000,
IS0S8228W,"8228 SILVER WOMAN IBSO",,3.0000,
IS0W213,IS0W213,,0.0000,
IS0W216,IS0W216,,13.0000,
IS0W2202,"2202 WHITE IBSO",,4.0000,
IS0W2210,"2210 WHITE IBSO",,4.0000,
IS0W3866,IS0W3866,,8.0000,
IS0W3939,IS0W3939,,0.0000,
IS0W3968,IS0W3968,,3.0000,
IS0W8111,IS0W8111,,2.0000,
IS0W8201,"8201 WHITE IBSO",,4.0000,
IS0Y3821,IS0Y3821,,0.0000,
IS103830,IS103830,,6.0000,
IS103860,IS103860,,-6.0000,
IS103960,IS103960,,1.0000,
IS1BBG8126,IS1BBG8126,,2.0000,
IS1BG3822,IS1BG3822,,6.0000,
IS1BG8126,IS1BG8126,,3.0000,
IS1BS3822,IS1BS3822,,8.0000,
IS203832,IS203832,,4.0000,
IS203832W,"3832 BROWN WHITE WOMAN IBSO",,9.0000,
IS203860,IS203860,,2.0000,
IS203908,IS203908,,0.0000,
IS206811,IS206811,,5.0000,
IS303818,IS303818,,4.0000,
IS303830,IS303830,,7.0000,
IS303860,IS303860,,15.0000,
IS303908,IS303908,,0.0000,
IS303960,IS303960,,6.0000,
IS306811,IS306811,,1.0000,
IS403818,IS403818,,0.0000,
IS503832,IS503832,,20.0000,
ISBB216,ISBB216,,0.0000,
ISBB220,ISBB220,,2.0000,
ISBB2202,"2202 BLACK IBSO",,4.0000,
ISBB2210,"2210 BLACK IBSO",,3.0000,
ISBB2232,ISBB2232,,7.0000,
ISBB2240,ISBB2240,,0.0000,
ISBB2241,ISBB2241,,1.0000,
ISBB2246,"2246 BLACK IBSO",,20.0000,
ISBB3802M,"3802 MAN BLACK IBSO",,5.0000,
ISBB3802W,"3802 WOMAN BLACK IBSO",,5.0000,
ISBB3803,ISBB3803,,5.0000,
ISBB3818M,"3818 BLACK MAN IBSO",,9.0000,
ISBB3818W,"3818 BLACK WOMAN IBSO",,9.0000,
ISBB3919,"3919 BLACK IBSO",,4.0000,
ISBB3923,"3923 BLACK IBSO",,4.0000,
ISBB3938,ISBB3938,,8.0000,
ISBB3960,ISBB3960,,4.0000,
ISBB3961,ISBB3961,,5.0000,
ISBB6809,ISBB6809,,4.0000,
ISBB8138,ISBB8138,,0.0000,
ISBB8160M,"8160 BLACK MAN I BSO",,9.0000,
ISBB8160W,"8160 BLACK WOMAN IBSO",,9.0000,
ISBB8201,"8201 BLACK IBSO",,4.0000,
ISBBG8126,ISBBG8126,,0.0000,
ISBBS8126,ISBBS8126,,2.0000,
ISBE216,"216 BLUE IBSO",,14.0000,
ISBE3812,ISBE3812,,1.0000,
ISBE3938,ISBE3938,,5.0000,
ISBE8160M,"8160 BLUE MAN IBSO",,9.0000,
ISBE8160W,"8160 BLUE WOMAN IBSO",,9.0000,
ISBG3812,ISBG3812,,2.0000,
ISBG3820,ISBG3820,,4.0000,
ISBG3822,ISBG3822,,5.0000,
ISBG3863,ISBG3863,,0.0000,
ISBG3911,ISBG3911,,0.0000,
ISBG3978,ISBG3978,,0.0000,
ISBG6806,ISBG6806,,0.0000,
ISBG8126,ISBG8126,,5.0000,
ISBG8160M,"8160 BLACK GOLD MAN IBSO",,9.0000,
ISBG8160W,"8160 BLACL GOLD WOMAN IBSO",,9.0000,
ISBR2246,"2246 BROWN IBSO",,20.0000,
ISBR3818M,"3818 BROWN MAN IBSO",,9.0000,
ISBR3818W,"3818 BROWN WOMAN IBSO",,9.0000,
ISBR3938,ISBR3938,,8.0000,
ISBR3978,ISBR3978,,9.0000,
ISBR6816,ISBR6816,,5.0000,
ISBR8113,ISBR8113,,2.0000,
ISBS2246,"2246 BLACK SILVER IBSO",,20.0000,
ISBS3803,ISBS3803,,4.0000,
ISBS3812,ISBS3812,,0.0000,
ISBS3820,ISBS3820,,4.0000,
ISBS3863,ISBS3863,,3.0000,
ISBS3911,ISBS3911,,0.0000,
ISBS3961,ISBS3961,,8.0000,
ISBW2216,ISBW2216,,0.0000,
ISBW2246,"2246 BROWN WHITE IBSO",,20.0000,
ISBW3923,"3923 BLACK WHITE IBSO",,4.0000,
ISBWG3822,ISBWG3822,,1.0000,
ISGG6816,ISGG6816,,6.0000,
ISPP3963,ISPP3963,,0.0000,
ISPP3992,ISPP3992,,2.0000,
ISPP8111,ISPP8111,,3.0000,
ISRG2216,ISRG2216,,0.0000,
ISRG3873,"3873 ROSE GOLD IBSO",,4.0000,
ISRR3923,"3923 RED RED IBSO",,4.0000,
ISRR6802,ISRR6802,,11.0000,
ISRW3921,ISRW3921,,0.0000,
ISRW3923,"3923 RED WHITE IBSO",,4.0000,
ISRW6802,ISRW6802,,0.0000,
JJ002013,JJ002013,,1.0000,
JJ0S2029,JJ0S2029,,0.0000,
JJ202024,JJ202024,,0.0000,
JJBR2038,JJBR2038,,0.0000,
JK000094,"0094 JACKET",,12.0000,
JK001224,JK001224,,0.0000,
JK00124,JK00124,,0.0000,
JK00217,JK00217,,0.0000,
JK002178,"2178 JACKET",,4.0000,
JK00218,JK00218,,-1.0000,
JK002214,JK002214,,0.0000,
JK002726,JK002726,,0.0000,
JK00390,JK00390,,3.0000,
JK004241,"4241 JACKET",,12.0000,
JK004685,JK004685,,0.0000,
JK005071,"5071 JACKET",,11.0000,
JK00611,"611 JACKET",,6.0000,
JK00625,JK00625,,2.0000,
JK00632,JK00632,,0.0000,
JK007109,JK007109,,4.0000,
JK007487,JK007487,,1.0000,
JK007514,JK007514,,0.0000,
JK007570,JK007570,,0.0000,
JK007963,JK007963,,-1.0000,
JK008058,JK008058,,0.0000,
JK008110,JK008110,,0.0000,
JK008527,JK008527,,3.0000,
JK0090859,JK0090859,,0.0000,
JK009305,JK009305,,0.0000,
JK009417,JK009417,,0.0000,
JK009718,JK009718,,0.0000,
JK009723,"9723 JACKET",,4.0000,
JK00A120,JK00A120,,0.0000,
JK0B1038,JK0B1038,,4.0000,
JK0B3040,JK0B3040,,2.0000,
JK0C1038,JK0C1038,,2.0000,
JK0G1038,JK0G1038,,0.0000,
JK0G1050,JK0G1050,,0.0000,
JK0G366,JK0G366,,1.0000,
JK0P3040,JK0P3040,,2.0000,
JK0P3482,JK0P3482,,0.0000,
JK0R8367,JK0R8367,,0.0000,
JK0R9052,JK0R9052,,0.0000,
JK0W3502,JK0W3502,,0.0000,
JK0W80151,JK0W80151,,0.0000,
JK0WA1635,JK0WA1635,,0.0000,
JKBB10147,JKBB10147,,0.0000,
JKBB3502,JKBB3502,,4.0000,
JKBB366,JKBB366,,2.0000,
JKBB9052,JKBB9052,,2.0000,
JKBBA1635,JKBBA1635,,3.0000,
JKGG10147,JKGG10147,,0.0000,
JKPP1050,JKPP1050,,-1.0000,
JKSB0002,JKSB0002,,0.0000,
JL0B0814,JL0B0814,,2.0000,
JL0B094,JL0B094,,4.0000,
JL0B096,JL0B096,,3.0000,
